additional_properties,id,name,type,tags,kind,billing_account_id,billing_account_name,billing_period_start_date,billing_period_end_date,billing_profile_id,billing_profile_name,account_owner_id,account_name,subscription_id,subscription_name,date,product,part_number,meter_id,meter_details,quantity,effective_price,cost,unit_price,billing_currency,resource_location,consumed_service,resource_id,resource_name,service_info1,service_info2,additional_info,invoice_section,cost_center,resource_group,reservation_id,reservation_name,product_order_id,product_order_name,offer_id,is_azure_credit_eligible,term,publisher_name,publisher_type,plan_name,charge_type,frequency,UsageType,ImageType,ServiceType,VMName,VMProperties,VCPUs,CPUs,StorageService,ResourceType,PipelineType,DataTransferDirection,DataCenter,NetworkBucket,ContainerId,CRPVMId,UsageResourceKind,EmittingService,AHB,vCores,SLO,UniqueResourceId,ResourceCategory
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/769f6022-8f70-09af-50c7-056cb9685210,769f6022-8f70-09af-50c7-056cb9685210,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-10,None,None,2ae87903-de6e-4ece-a88d-c2691a10e975,None,0.0001,0.016866,1.6866e-06,0.0,EUR,Unassigned,MICROSOFT.KEYVAULT,/SUBSCRIPTIONS/C7A1714F-79F5-4727-8D40-65170C14F0CB/RESOURCEGROUPS/CLOUD-SHELL-STORAGE-WESTEUROPE/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/HSABBAR-COST-MANAGEMENT,HSABBAR-COST-MANAGEMENT,None,None,None,None,None,CLOUD-SHELL-STORAGE-WESTEUROPE,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/57bb0e63-d12a-0dc9-eb62-163a7eebb756,57bb0e63-d12a-0dc9-eb62-163a7eebb756,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-09,None,None,ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf,None,0.16128,0.050598,0.00816044544,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/shellondemand,shellondemand,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/67042e37-aafd-ed70-4ae4-91c10aca61e8,67042e37-aafd-ed70-4ae4-91c10aca61e8,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-07,None,None,f114cb19-ea64-40b5-bcd7-aee474b62853,None,2.01666666666667,0.003373,0.006802216666667,0.0,EUR,FR Central,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VeeamBackupforO365/providers/Microsoft.Network/publicIPAddresses/VBO365Server-ip,VBO365Server-ip,None,None,None,None,None,VeeamBackupforO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/5530973e-bb94-a4f2-0fcf-33089fc97b24,5530973e-bb94-a4f2-0fcf-33089fc97b24,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-07,None,None,ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf,None,0.16128,0.050598,0.00816044544,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/5d0f1617-b4e3-42e3-57c2-065928ad97c1,5d0f1617-b4e3-42e3-57c2-065928ad97c1,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-09,None,None,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,None,0.000107,0.037948,4.060436e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/91b7171a-f7fe-baa2-fc08-64f01c0b424f,91b7171a-f7fe-baa2-fc08-64f01c0b424f,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-01,None,None,3e3981ec-a567-4790-9b06-484295b9b3dc,None,0.0006,0.003626,2.1756e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/shellondemand,shellondemand,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/936d0f88-9715-2e98-09c6-36e55d17875b,936d0f88-9715-2e98-09c6-36e55d17875b,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-03,None,None,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,None,9.6e-05,0.037948,3.643008e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/7002f5e1-3598-6300-7c07-41173f88654a,7002f5e1-3598-6300-7c07-41173f88654a,Microsoft.Consumption/usageDetails,{'kubernetes': ''},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-02,None,None,984c39d8-2499-4233-8a97-fb002a809f8f,None,1.000008,0.562143,0.562147497144,0.0,EUR,FR Central,Microsoft.ContainerRegistry,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/kubernetes/providers/Microsoft.ContainerRegistry/registries/ilkilab,ilkilab,None,None,None,None,None,kubernetes,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/dc69f95a-ceeb-98bf-4e89-23d0f49a425d,dc69f95a-ceeb-98bf-4e89-23d0f49a425d,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-03,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0006,0.016866,1.01196e-05,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,"{  ""StorageService"": ""Blob""}",None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/175a9092-da9b-e6e9-dce4-3f2d431c33f8,175a9092-da9b-e6e9-dce4-3f2d431c33f8,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-03,None,None,3e3981ec-a567-4790-9b06-484295b9b3dc,None,0.0006,0.003626,2.1756e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/27775ccc-bab8-a9d1-7bd0-dd79701dbb78,27775ccc-bab8-a9d1-7bd0-dd79701dbb78,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-01,None,None,3e3981ec-a567-4790-9b06-484295b9b3dc,None,0.0006,0.003626,2.1756e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
