identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/capacitystatus,product/clockSpeed,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/ecu,product/engineCode,product/enhancedNetworkingSupported,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/logsDestination,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/platousagetype,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/servicecode,product/servicename,product/sku,product/storage,product/storageMedia,product/tenancy,product/tiertype,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/aws:createdBy,resourceTags/user:Name,costCategory/All_Account_EC2_Costs,costCategory/DM_Account_All_FinOps_Formation_Costs,costCategory/MyTestCostCategorie
ywahyablyryrtw2kdevvrarwh2nojbkjw5fcanr3gwaf5a4kzv4a,2021-05-01T06:00:00Z/2021-05-01T07:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T06:00:00Z,2021-05-01T07:00:00Z,AmazonLightsail,EU-DiskUsage,Disk,,arn:aws:lightsail:eu-west-1:157396038624:Disk/9171d61f-6b4a-4a32-a228-d7848ce17858,0.0107526882,,,USD,0.1000000000,0.0010752688,0.1000000000,0.0010752688,$0.10 / GB-Month of attached block storage - EU (Ireland),,AWS EMEA SARL,Amazon Lightsail,,,,,,,,,,,,,Lightsail Block Storage,Amount of Lightsail block storage disk usage in GB-Month,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,Lightsail Storage,eu-west-1,AmazonLightsail,Amazon Lightsail,28GDY5X5NYE74E9Q,1GB,,,,,,,EU-DiskUsage,,,,,28GDY5X5NYE74E9Q.JRTCKXETXF.6YS6EN2CT7,2432207044,USD,0.0010752688,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,1474715294,,,,,,,,,,,,,,,,,,,,
ywahyablyryrtw2kdevvrarwh2nojbkjw5fcanr3gwaf5a4kzv4a,2021-05-01T07:00:00Z/2021-05-01T08:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T07:00:00Z,2021-05-01T08:00:00Z,AmazonLightsail,EU-DiskUsage,Disk,,arn:aws:lightsail:eu-west-1:157396038624:Disk/9171d61f-6b4a-4a32-a228-d7848ce17858,0.0107526882,,,USD,0.1000000000,0.0010752688,0.1000000000,0.0010752688,$0.10 / GB-Month of attached block storage - EU (Ireland),,AWS EMEA SARL,Amazon Lightsail,,,,,,,,,,,,,Lightsail Block Storage,Amount of Lightsail block storage disk usage in GB-Month,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,Lightsail Storage,eu-west-1,AmazonLightsail,Amazon Lightsail,28GDY5X5NYE74E9Q,1GB,,,,,,,EU-DiskUsage,,,,,28GDY5X5NYE74E9Q.JRTCKXETXF.6YS6EN2CT7,2432207044,USD,0.0010752688,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,1474715294,,,,,,,,,,,,,,,,,,,,
ywahyablyryrtw2kdevvrarwh2nojbkjw5fcanr3gwaf5a4kzv4a,2021-05-01T08:00:00Z/2021-05-01T09:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T08:00:00Z,2021-05-01T09:00:00Z,AmazonLightsail,EU-DiskUsage,Disk,,arn:aws:lightsail:eu-west-1:157396038624:Disk/9171d61f-6b4a-4a32-a228-d7848ce17858,0.0107526882,,,USD,0.1000000000,0.0010752688,0.1000000000,0.0010752688,$0.10 / GB-Month of attached block storage - EU (Ireland),,AWS EMEA SARL,Amazon Lightsail,,,,,,,,,,,,,Lightsail Block Storage,Amount of Lightsail block storage disk usage in GB-Month,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,Lightsail Storage,eu-west-1,AmazonLightsail,Amazon Lightsail,28GDY5X5NYE74E9Q,1GB,,,,,,,EU-DiskUsage,,,,,28GDY5X5NYE74E9Q.JRTCKXETXF.6YS6EN2CT7,2432207044,USD,0.0010752688,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,1474715294,,,,,,,,,,,,,,,,,,,,
ywahyablyryrtw2kdevvrarwh2nojbkjw5fcanr3gwaf5a4kzv4a,2021-05-01T09:00:00Z/2021-05-01T10:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T09:00:00Z,2021-05-01T10:00:00Z,AmazonLightsail,EU-DiskUsage,Disk,,arn:aws:lightsail:eu-west-1:157396038624:Disk/9171d61f-6b4a-4a32-a228-d7848ce17858,0.0107526882,,,USD,0.1000000000,0.0010752688,0.1000000000,0.0010752688,$0.10 / GB-Month of attached block storage - EU (Ireland),,AWS EMEA SARL,Amazon Lightsail,,,,,,,,,,,,,Lightsail Block Storage,Amount of Lightsail block storage disk usage in GB-Month,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,Lightsail Storage,eu-west-1,AmazonLightsail,Amazon Lightsail,28GDY5X5NYE74E9Q,1GB,,,,,,,EU-DiskUsage,,,,,28GDY5X5NYE74E9Q.JRTCKXETXF.6YS6EN2CT7,2432207044,USD,0.0010752688,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,1474715294,,,,,,,,,,,,,,,,,,,,
ywahyablyryrtw2kdevvrarwh2nojbkjw5fcanr3gwaf5a4kzv4a,2021-05-01T10:00:00Z/2021-05-01T11:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T10:00:00Z,2021-05-01T11:00:00Z,AmazonLightsail,EU-DiskUsage,Disk,,arn:aws:lightsail:eu-west-1:157396038624:Disk/9171d61f-6b4a-4a32-a228-d7848ce17858,0.0107526882,,,USD,0.1000000000,0.0010752688,0.1000000000,0.0010752688,$0.10 / GB-Month of attached block storage - EU (Ireland),,AWS EMEA SARL,Amazon Lightsail,,,,,,,,,,,,,Lightsail Block Storage,Amount of Lightsail block storage disk usage in GB-Month,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,Lightsail Storage,eu-west-1,AmazonLightsail,Amazon Lightsail,28GDY5X5NYE74E9Q,1GB,,,,,,,EU-DiskUsage,,,,,28GDY5X5NYE74E9Q.JRTCKXETXF.6YS6EN2CT7,2432207044,USD,0.0010752688,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,1474715294,,,,,,,,,,,,,,,,,,,,
ywahyablyryrtw2kdevvrarwh2nojbkjw5fcanr3gwaf5a4kzv4a,2021-05-01T11:00:00Z/2021-05-01T12:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T11:00:00Z,2021-05-01T12:00:00Z,AmazonLightsail,EU-DiskUsage,Disk,,arn:aws:lightsail:eu-west-1:157396038624:Disk/9171d61f-6b4a-4a32-a228-d7848ce17858,0.0107526882,,,USD,0.1000000000,0.0010752688,0.1000000000,0.0010752688,$0.10 / GB-Month of attached block storage - EU (Ireland),,AWS EMEA SARL,Amazon Lightsail,,,,,,,,,,,,,Lightsail Block Storage,Amount of Lightsail block storage disk usage in GB-Month,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,Lightsail Storage,eu-west-1,AmazonLightsail,Amazon Lightsail,28GDY5X5NYE74E9Q,1GB,,,,,,,EU-DiskUsage,,,,,28GDY5X5NYE74E9Q.JRTCKXETXF.6YS6EN2CT7,2432207044,USD,0.0010752688,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,1474715294,,,,,,,,,,,,,,,,,,,,
ywahyablyryrtw2kdevvrarwh2nojbkjw5fcanr3gwaf5a4kzv4a,2021-05-01T12:00:00Z/2021-05-01T13:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T12:00:00Z,2021-05-01T13:00:00Z,AmazonLightsail,EU-DiskUsage,Disk,,arn:aws:lightsail:eu-west-1:157396038624:Disk/9171d61f-6b4a-4a32-a228-d7848ce17858,0.0107526882,,,USD,0.1000000000,0.0010752688,0.1000000000,0.0010752688,$0.10 / GB-Month of attached block storage - EU (Ireland),,AWS EMEA SARL,Amazon Lightsail,,,,,,,,,,,,,Lightsail Block Storage,Amount of Lightsail block storage disk usage in GB-Month,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,Lightsail Storage,eu-west-1,AmazonLightsail,Amazon Lightsail,28GDY5X5NYE74E9Q,1GB,,,,,,,EU-DiskUsage,,,,,28GDY5X5NYE74E9Q.JRTCKXETXF.6YS6EN2CT7,2432207044,USD,0.0010752688,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,1474715294,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T01:00:00Z/2021-05-01T02:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T01:00:00Z,2021-05-01T02:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T02:00:00Z/2021-05-01T03:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T02:00:00Z,2021-05-01T03:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T03:00:00Z/2021-05-01T04:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T03:00:00Z,2021-05-01T04:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T04:00:00Z/2021-05-01T05:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T04:00:00Z,2021-05-01T05:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T05:00:00Z/2021-05-01T06:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T05:00:00Z,2021-05-01T06:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T06:00:00Z/2021-05-01T07:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T06:00:00Z,2021-05-01T07:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T07:00:00Z/2021-05-01T08:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T07:00:00Z,2021-05-01T08:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T08:00:00Z/2021-05-01T09:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T08:00:00Z,2021-05-01T09:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T09:00:00Z/2021-05-01T10:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T09:00:00Z,2021-05-01T10:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T10:00:00Z/2021-05-01T11:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T10:00:00Z,2021-05-01T11:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T11:00:00Z/2021-05-01T12:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T11:00:00Z,2021-05-01T12:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T12:00:00Z/2021-05-01T13:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T12:00:00Z,2021-05-01T13:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
dl7iytv2dxsrz2clxcwc3g3fhewk7jrrtjqpd65rjdq6mqwxwscq,2021-05-01T13:00:00Z/2021-05-01T14:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T13:00:00Z,2021-05-01T14:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per alarm metric month - first 10 alarm metrics,,AWS EMEA SARL,AmazonCloudWatch,Standard,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,Alarm,us-east-2,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,28VSMYRVQXUWCTMA.A429C66SYZ.6YS6EN2CT7,3084462019,USD,0.0010752688,0.1000000000,,Alarms,,,,,,,,,,1271110244,,,,,,,,,,,,,,,,,,,,
fbr6vdqy7cyv4yv27f27it6tmomssahu3ocwfokpzcojbequlmlq,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AmazonEKS,EUW2-AmazonEKS-Hours:perCluster,CreateOperation,,arn:aws:eks:eu-west-2:157396038624:cluster/eks-ilkilabsg,1.0000000000,,,USD,0.1000000000,0.1000000000,0.1000000000,0.1000000000,Amazon EKS cluster usage in EU (London),,AWS EMEA SARL,Amazon Elastic Container Service for Kubernetes,,,,,,,,,,,,,,,,,,,,,,EU (London),AWS Region,,,,,,,,,,,CreateOperation,,,,,,Compute,eu-west-2,AmazonEKS,Amazon Elastic Container Service for Kubernetes,2PWN6B8AESZ2D47J,,,,HAStandard,,,,EUW2-AmazonEKS-Hours:perCluster,,,,,2PWN6B8AESZ2D47J.JRTCKXETXF.6YS6EN2CT7,2970039758,USD,0.1000000000,0.1000000000,OnDemand,Hours,,,,,,,,,,1271110368,,,,,,,,,,,,,,,,,,,,DM EKS Cost Categorie
